Alternatif ID: 8091, Nilai: 103571.10, Jarak: 233.19, Atraksi: 22, Penduduk: 17591, Pendapatan: 8.2831, Harga Tanah: 500001
Alternatif ID: 8463, Nilai: 100807.27, Jarak: 202.04, Atraksi: 49, Penduduk: 3780, Pendapatan: 4.3158, Harga Tanah: 500001
Alternatif ID: 7800, Nilai: 100805.88, Jarak: 202.38, Atraksi: 52, Penduduk: 3759, Pendapatan: 15.0001, Harga Tanah: 500001
Alternatif ID: 7888, Nilai: 100805.39, Jarak: 203.80, Atraksi: 37, Penduduk: 3781, Pendapatan: 4.1455, Harga Tanah: 500001
Alternatif ID: 15775, Nilai: 100803.21, Jarak: 349.82, Atraksi: 52, Penduduk: 3610, Pendapatan: 3.2059, Harga Tanah: 500001
Alternatif ID: 8653, Nilai: 100797.18, Jarak: 197.46, Atraksi: 21, Penduduk: 3755, Pendapatan: 11.4233, Harga Tanah: 500001
Alternatif ID: 14794, Nilai: 100796.38, Jarak: 309.55, Atraksi: 38, Penduduk: 3626, Pendapatan: 7.3681, Harga Tanah: 500001
Alternatif ID: 15913, Nilai: 100794.58, Jarak: 351.12, Atraksi: 52, Penduduk: 3565, Pendapatan: 3.8068, Harga Tanah: 500001
Alternatif ID: 14381, Nilai: 100793.19, Jarak: 299.88, Atraksi: 22, Penduduk: 3638, Pendapatan: 5.0804, Harga Tanah: 500001
Alternatif ID: 2926, Nilai: 100789.46, Jarak: 256.19, Atraksi: 14, Penduduk: 3666, Pendapatan: 10.1316, Harga Tanah: 500001
Alternatif ID: 14011, Nilai: 100789.19, Jarak: 288.74, Atraksi: 19, Penduduk: 3625, Pendapatan: 12.2145, Harga Tanah: 500001
Alternatif ID: 14380, Nilai: 100788.54, Jarak: 299.88, Atraksi: 36, Penduduk: 3598, Pendapatan: 7.8177, Harga Tanah: 500001
Alternatif ID: 15914, Nilai: 100786.10, Jarak: 351.12, Atraksi: 52, Penduduk: 3522, Pendapatan: 4.3986, Harga Tanah: 500001
Alternatif ID: 2833, Nilai: 100784.99, Jarak: 291.23, Atraksi: 4, Penduduk: 3623, Pendapatan: 5.7281, Harga Tanah: 500001
Alternatif ID: 16004, Nilai: 100782.53, Jarak: 350.27, Atraksi: 52, Penduduk: 3505, Pendapatan: 4.3667, Harga Tanah: 500001
Alternatif ID: 2962, Nilai: 100782.24, Jarak: 286.77, Atraksi: 29, Penduduk: 3590, Pendapatan: 4.4464, Harga Tanah: 500001
Alternatif ID: 7887, Nilai: 100781.50, Jarak: 203.80, Atraksi: 47, Penduduk: 3652, Pendapatan: 3.6964, Harga Tanah: 500001
Alternatif ID: 14422, Nilai: 100781.24, Jarak: 301.27, Atraksi: 34, Penduduk: 3561, Pendapatan: 8.9172, Harga Tanah: 500001
Alternatif ID: 14913, Nilai: 100780.02, Jarak: 340.71, Atraksi: 52, Penduduk: 3494, Pendapatan: 12.3804, Harga Tanah: 500001
Alternatif ID: 13636, Nilai: 100779.93, Jarak: 281.11, Atraksi: 35, Penduduk: 3574, Pendapatan: 8.5425, Harga Tanah: 500001
Alternatif ID: 3277, Nilai: 100779.53, Jarak: 269.22, Atraksi: 4, Penduduk: 3618, Pendapatan: 5.4284, Harga Tanah: 500001
Alternatif ID: 15915, Nilai: 100779.48, Jarak: 351.12, Atraksi: 52, Penduduk: 3486, Pendapatan: 7.2623, Harga Tanah: 500001
Alternatif ID: 9835, Nilai: 100778.96, Jarak: 129.07, Atraksi: 32, Penduduk: 3725, Pendapatan: 7.7261, Harga Tanah: 500001
Alternatif ID: 16435, Nilai: 100778.63, Jarak: 372.98, Atraksi: 52, Penduduk: 3458, Pendapatan: 9.1834, Harga Tanah: 500001
Alternatif ID: 5917, Nilai: 100777.83, Jarak: 200.78, Atraksi: 35, Penduduk: 3646, Pendapatan: 6.3794, Harga Tanah: 500001
Alternatif ID: 1680, Nilai: 100777.45, Jarak: 375.19, Atraksi: 22, Penduduk: 3479, Pendapatan: 10.0707, Harga Tanah: 500001
Alternatif ID: 8461, Nilai: 100776.52, Jarak: 201.07, Atraksi: 48, Penduduk: 3623, Pendapatan: 9.5221, Harga Tanah: 500001
Alternatif ID: 7717, Nilai: 100776.47, Jarak: 203.81, Atraksi: 21, Penduduk: 3653, Pendapatan: 3.5573, Harga Tanah: 500001
Alternatif ID: 16005, Nilai: 100776.38, Jarak: 350.27, Atraksi: 52, Penduduk: 3475, Pendapatan: 3.6186, Harga Tanah: 500001
Alternatif ID: 8403, Nilai: 100776.30, Jarak: 192.86, Atraksi: 34, Penduduk: 3646, Pendapatan: 7.629, Harga Tanah: 500001
Alternatif ID: 3719, Nilai: 100775.60, Jarak: 238.55, Atraksi: 31, Penduduk: 3600, Pendapatan: 7.4597, Harga Tanah: 500001
Alternatif ID: 8828, Nilai: 100772.57, Jarak: 176.31, Atraksi: 10, Penduduk: 3663, Pendapatan: 12.542, Harga Tanah: 500001
Alternatif ID: 14420, Nilai: 100771.87, Jarak: 301.98, Atraksi: 32, Penduduk: 3514, Pendapatan: 10.3894, Harga Tanah: 500001
Alternatif ID: 16107, Nilai: 100767.62, Jarak: 352.32, Atraksi: 52, Penduduk: 3429, Pendapatan: 3.7887, Harga Tanah: 500001
Alternatif ID: 7961, Nilai: 100766.47, Jarak: 202.37, Atraksi: 52, Penduduk: 3562, Pendapatan: 15.0001, Harga Tanah: 500001
Alternatif ID: 3336, Nilai: 100765.58, Jarak: 269.61, Atraksi: 26, Penduduk: 3521, Pendapatan: 10.2849, Harga Tanah: 500001
Alternatif ID: 2945, Nilai: 100765.46, Jarak: 264.30, Atraksi: 19, Penduduk: 3532, Pendapatan: 11.0124, Harga Tanah: 500001
Alternatif ID: 8506, Nilai: 100754.12, Jarak: 191.92, Atraksi: 28, Penduduk: 3539, Pendapatan: 10.6796, Harga Tanah: 500001
Alternatif ID: 8222, Nilai: 100754.03, Jarak: 200.97, Atraksi: 26, Penduduk: 3535, Pendapatan: 7.1674, Harga Tanah: 500001
Alternatif ID: 9724, Nilai: 100753.43, Jarak: 130.75, Atraksi: 33, Penduduk: 3597, Pendapatan: 5.3963, Harga Tanah: 500001
Alternatif ID: 1529, Nilai: 100752.50, Jarak: 360.42, Atraksi: 20, Penduduk: 3370, Pendapatan: 11.0911, Harga Tanah: 500001
Alternatif ID: 13870, Nilai: 100751.80, Jarak: 286.66, Atraksi: 25, Penduduk: 3437, Pendapatan: 9.3464, Harga Tanah: 500001
Alternatif ID: 14750, Nilai: 100748.18, Jarak: 309.58, Atraksi: 38, Penduduk: 3383, Pendapatan: 9.3198, Harga Tanah: 500001
Alternatif ID: 8455, Nilai: 100747.04, Jarak: 190.48, Atraksi: 30, Penduduk: 3507, Pendapatan: 6.7082, Harga Tanah: 500001
Alternatif ID: 14471, Nilai: 100745.40, Jarak: 301.95, Atraksi: 27, Penduduk: 3385, Pendapatan: 12.0372, Harga Tanah: 500001
Alternatif ID: 2959, Nilai: 100744.85, Jarak: 284.02, Atraksi: 28, Penduduk: 3404, Pendapatan: 7.2217, Harga Tanah: 500001
Alternatif ID: 14108, Nilai: 100744.54, Jarak: 296.50, Atraksi: 20, Penduduk: 3401, Pendapatan: 4.2188, Harga Tanah: 500001
Alternatif ID: 15917, Nilai: 100743.37, Jarak: 351.12, Atraksi: 50, Penduduk: 3312, Pendapatan: 2.7165, Harga Tanah: 500001
Alternatif ID: 13927, Nilai: 100743.27, Jarak: 293.76, Atraksi: 16, Penduduk: 3402, Pendapatan: 3.5861, Harga Tanah: 500001
Alternatif ID: 8549, Nilai: 100743.26, Jarak: 206.06, Atraksi: 22, Penduduk: 3484, Pendapatan: 3.2609, Harga Tanah: 500001
Alternatif ID: 7385, Nilai: 100741.54, Jarak: 206.21, Atraksi: 52, Penduduk: 3446, Pendapatan: 2.4722, Harga Tanah: 500001
Alternatif ID: 8858, Nilai: 100741.09, Jarak: 190.54, Atraksi: 19, Penduduk: 3487, Pendapatan: 7.9184, Harga Tanah: 500001
Alternatif ID: 15761, Nilai: 100737.40, Jarak: 350.57, Atraksi: 52, Penduduk: 3278, Pendapatan: 5.4378, Harga Tanah: 500001
Alternatif ID: 3697, Nilai: 100734.76, Jarak: 273.51, Atraksi: 37, Penduduk: 3355, Pendapatan: 7.2988, Harga Tanah: 500001
Alternatif ID: 15906, Nilai: 100734.28, Jarak: 352.62, Atraksi: 39, Penduduk: 3275, Pendapatan: 3.7679, Harga Tanah: 500001
Alternatif ID: 9655, Nilai: 100734.15, Jarak: 129.65, Atraksi: 28, Penduduk: 3506, Pendapatan: 6.091, Harga Tanah: 500001
Alternatif ID: 15976, Nilai: 100733.41, Jarak: 352.51, Atraksi: 52, Penduduk: 3257, Pendapatan: 4.5523, Harga Tanah: 500001
Alternatif ID: 15762, Nilai: 100732.89, Jarak: 350.57, Atraksi: 52, Penduduk: 3260, Pendapatan: 0.9, Harga Tanah: 500001
Alternatif ID: 13807, Nilai: 100732.42, Jarak: 285.28, Atraksi: 27, Penduduk: 3340, Pendapatan: 8.8178, Harga Tanah: 500001
Alternatif ID: 8526, Nilai: 100729.71, Jarak: 205.51, Atraksi: 32, Penduduk: 3407, Pendapatan: 3.0369, Harga Tanah: 500001
Alternatif ID: 14914, Nilai: 100729.58, Jarak: 340.71, Atraksi: 52, Penduduk: 3242, Pendapatan: 12.2138, Harga Tanah: 500001
Alternatif ID: 16006, Nilai: 100726.55, Jarak: 350.27, Atraksi: 52, Penduduk: 3225, Pendapatan: 4.4875, Harga Tanah: 500001
Alternatif ID: 5120, Nilai: 100726.41, Jarak: 246.69, Atraksi: 47, Penduduk: 3330, Pendapatan: 7.3672, Harga Tanah: 500001
Alternatif ID: 14795, Nilai: 100726.36, Jarak: 309.55, Atraksi: 22, Penduduk: 3294, Pendapatan: 5.2391, Harga Tanah: 500001
Alternatif ID: 15158, Nilai: 100720.12, Jarak: 321.48, Atraksi: 5, Penduduk: 3264, Pendapatan: 9.1415, Harga Tanah: 500001
Alternatif ID: 8458, Nilai: 100719.93, Jarak: 199.13, Atraksi: 40, Penduduk: 3351, Pendapatan: 8.5153, Harga Tanah: 500001
Alternatif ID: 16063, Nilai: 100719.05, Jarak: 350.93, Atraksi: 52, Penduduk: 3188, Pendapatan: 3.3068, Harga Tanah: 500001
Alternatif ID: 1530, Nilai: 100718.49, Jarak: 361.32, Atraksi: 26, Penduduk: 3194, Pendapatan: 10.156, Harga Tanah: 500001
Alternatif ID: 8294, Nilai: 100718.14, Jarak: 201.47, Atraksi: 20, Penduduk: 3367, Pendapatan: 2.2444, Harga Tanah: 500000
Alternatif ID: 14461, Nilai: 100717.58, Jarak: 306.26, Atraksi: 41, Penduduk: 3233, Pendapatan: 6.6354, Harga Tanah: 500001
Alternatif ID: 15977, Nilai: 100714.90, Jarak: 352.51, Atraksi: 52, Penduduk: 3161, Pendapatan: 7.9761, Harga Tanah: 500001
Alternatif ID: 14180, Nilai: 100713.85, Jarak: 295.74, Atraksi: 21, Penduduk: 3244, Pendapatan: 7.5, Harga Tanah: 500001
Alternatif ID: 8504, Nilai: 100713.50, Jarak: 190.01, Atraksi: 37, Penduduk: 3333, Pendapatan: 6.4958, Harga Tanah: 500001
Alternatif ID: 7384, Nilai: 100713.37, Jarak: 205.27, Atraksi: 45, Penduduk: 3312, Pendapatan: 3.5719, Harga Tanah: 500001
Alternatif ID: 16262, Nilai: 100712.03, Jarak: 355.03, Atraksi: 52, Penduduk: 3146, Pendapatan: 6.1407, Harga Tanah: 500001
Alternatif ID: 15978, Nilai: 100711.83, Jarak: 352.51, Atraksi: 52, Penduduk: 3149, Pendapatan: 4.625, Harga Tanah: 500001
Alternatif ID: 13496, Nilai: 100711.82, Jarak: 326.87, Atraksi: 10, Penduduk: 3209, Pendapatan: 12.2478, Harga Tanah: 500001
Alternatif ID: 7805, Nilai: 100709.32, Jarak: 204.28, Atraksi: 39, Penduduk: 3299, Pendapatan: 3.3295, Harga Tanah: 500001
Alternatif ID: 6006, Nilai: 100707.41, Jarak: 197.57, Atraksi: 34, Penduduk: 3296, Pendapatan: 8.4802, Harga Tanah: 500001
Alternatif ID: 13745, Nilai: 100703.77, Jarak: 281.80, Atraksi: 36, Penduduk: 3191, Pendapatan: 9.0704, Harga Tanah: 500001
Alternatif ID: 3344, Nilai: 100702.58, Jarak: 273.28, Atraksi: 20, Penduduk: 3212, Pendapatan: 6.6155, Harga Tanah: 500001
Alternatif ID: 13352, Nilai: 100701.77, Jarak: 309.54, Atraksi: 24, Penduduk: 3166, Pendapatan: 8.3337, Harga Tanah: 500001
Alternatif ID: 16064, Nilai: 100700.50, Jarak: 350.93, Atraksi: 52, Penduduk: 3095, Pendapatan: 3.575, Harga Tanah: 500001
Alternatif ID: 8144, Nilai: 100699.83, Jarak: 201.43, Atraksi: 38, Penduduk: 3251, Pendapatan: 7.7382, Harga Tanah: 500001
Alternatif ID: 6940, Nilai: 100698.93, Jarak: 207.26, Atraksi: 20, Penduduk: 3264, Pendapatan: 2.3674, Harga Tanah: 500001
Alternatif ID: 10007, Nilai: 100698.21, Jarak: 134.25, Atraksi: 28, Penduduk: 3318, Pendapatan: 9.7821, Harga Tanah: 500001
Alternatif ID: 8347, Nilai: 100697.98, Jarak: 199.08, Atraksi: 35, Penduduk: 3247, Pendapatan: 7.8426, Harga Tanah: 500001
Alternatif ID: 3281, Nilai: 100697.70, Jarak: 272.88, Atraksi: 15, Penduduk: 3191, Pendapatan: 8.6001, Harga Tanah: 500001
Alternatif ID: 14509, Nilai: 100696.58, Jarak: 306.20, Atraksi: 52, Penduduk: 3117, Pendapatan: 6.6756, Harga Tanah: 500001
Alternatif ID: 16052, Nilai: 100696.00, Jarak: 352.42, Atraksi: 52, Penduduk: 3069, Pendapatan: 5.5634, Harga Tanah: 500001
Alternatif ID: 3279, Nilai: 100693.98, Jarak: 271.96, Atraksi: 23, Penduduk: 3166, Pendapatan: 7.9367, Harga Tanah: 500001
Alternatif ID: 13804, Nilai: 100692.44, Jarak: 286.68, Atraksi: 31, Penduduk: 3136, Pendapatan: 7.5, Harga Tanah: 500001
Alternatif ID: 3103, Nilai: 100692.11, Jarak: 256.19, Atraksi: 22, Penduduk: 3173, Pendapatan: 8.3637, Harga Tanah: 500001
Alternatif ID: 9890, Nilai: 100690.99, Jarak: 132.57, Atraksi: 50, Penduduk: 3265, Pendapatan: 6.3997, Harga Tanah: 500001
Alternatif ID: 8145, Nilai: 100689.96, Jarak: 201.43, Atraksi: 34, Penduduk: 3203, Pendapatan: 10.3467, Harga Tanah: 500001
Alternatif ID: 13939, Nilai: 100687.88, Jarak: 288.05, Atraksi: 22, Penduduk: 3118, Pendapatan: 10.3653, Harga Tanah: 500001
Alternatif ID: 13433, Nilai: 100686.90, Jarak: 238.08, Atraksi: 28, Penduduk: 3153, Pendapatan: 14.4113, Harga Tanah: 500001
Alternatif ID: 3343, Nilai: 100686.52, Jarak: 273.28, Atraksi: 33, Penduduk: 3120, Pendapatan: 5.2949, Harga Tanah: 500001
Alternatif ID: 14798, Nilai: 100686.05, Jarak: 303.95, Atraksi: 17, Penduduk: 3095, Pendapatan: 13.2986, Harga Tanah: 500001
Alternatif ID: 7262, Nilai: 100685.56, Jarak: 202.96, Atraksi: 29, Penduduk: 3193, Pendapatan: 1.8209, Harga Tanah: 500001
Alternatif ID: 15916, Nilai: 100685.51, Jarak: 351.12, Atraksi: 52, Penduduk: 3020, Pendapatan: 3.4375, Harga Tanah: 500001
Alternatif ID: 5143, Nilai: 100685.21, Jarak: 212.31, Atraksi: 46, Penduduk: 3156, Pendapatan: 10.7397, Harga Tanah: 500001
Alternatif ID: 7611, Nilai: 100684.09, Jarak: 202.41, Atraksi: 33, Penduduk: 3180, Pendapatan: 4.0651, Harga Tanah: 500001
Alternatif ID: 9605, Nilai: 100681.77, Jarak: 145.98, Atraksi: 19, Penduduk: 3238, Pendapatan: 4.8472, Harga Tanah: 500001
Alternatif ID: 8149, Nilai: 100681.13, Jarak: 202.39, Atraksi: 11, Penduduk: 3184, Pendapatan: 7.2675, Harga Tanah: 500001
Alternatif ID: 15908, Nilai: 100680.25, Jarak: 351.87, Atraksi: 52, Penduduk: 2994, Pendapatan: 3.3715, Harga Tanah: 500000
Alternatif ID: 3618, Nilai: 100680.10, Jarak: 270.30, Atraksi: 36, Penduduk: 3082, Pendapatan: 11.216, Harga Tanah: 500001
Alternatif ID: 7803, Nilai: 100679.62, Jarak: 203.33, Atraksi: 45, Penduduk: 3143, Pendapatan: 5.7762, Harga Tanah: 500001
Alternatif ID: 14912, Nilai: 100678.47, Jarak: 341.49, Atraksi: 52, Penduduk: 2990, Pendapatan: 7.8772, Harga Tanah: 500001
Alternatif ID: 3278, Nilai: 100677.87, Jarak: 271.05, Atraksi: 17, Penduduk: 3095, Pendapatan: 5.3099, Harga Tanah: 500001
Alternatif ID: 14858, Nilai: 100677.52, Jarak: 340.09, Atraksi: 42, Penduduk: 2991, Pendapatan: 13.499, Harga Tanah: 500001
Alternatif ID: 8220, Nilai: 100676.01, Jarak: 199.05, Atraksi: 36, Penduduk: 3129, Pendapatan: 15.0001, Harga Tanah: 500001
Alternatif ID: 14110, Nilai: 100675.78, Jarak: 295.78, Atraksi: 18, Penduduk: 3058, Pendapatan: 6.1299, Harga Tanah: 500001
Alternatif ID: 4775, Nilai: 100673.52, Jarak: 209.38, Atraksi: 34, Penduduk: 3113, Pendapatan: 10.2289, Harga Tanah: 500001
Alternatif ID: 261, Nilai: 100673.22, Jarak: 339.33, Atraksi: 28, Penduduk: 2992, Pendapatan: 5.7613, Harga Tanah: 500001
Alternatif ID: 14464, Nilai: 100672.54, Jarak: 305.53, Atraksi: 43, Penduduk: 3004, Pendapatan: 9.1508, Harga Tanah: 500001
Alternatif ID: 7808, Nilai: 100671.69, Jarak: 205.23, Atraksi: 42, Penduduk: 3105, Pendapatan: 5.222, Harga Tanah: 500001
Alternatif ID: 8540, Nilai: 100668.38, Jarak: 190.50, Atraksi: 33, Penduduk: 3104, Pendapatan: 13.4196, Harga Tanah: 500001
Alternatif ID: 8381, Nilai: 100666.83, Jarak: 229.57, Atraksi: 28, Penduduk: 3065, Pendapatan: 10.5536, Harga Tanah: 500001
Alternatif ID: 5118, Nilai: 100666.77, Jarak: 245.75, Atraksi: 45, Penduduk: 3035, Pendapatan: 7.0796, Harga Tanah: 500001
Alternatif ID: 2672, Nilai: 100665.03, Jarak: 298.45, Atraksi: 25, Penduduk: 2994, Pendapatan: 6.6852, Harga Tanah: 500001
Alternatif ID: 1863, Nilai: 100664.92, Jarak: 376.41, Atraksi: 35, Penduduk: 2908, Pendapatan: 4.1793, Harga Tanah: 500001
Alternatif ID: 14788, Nilai: 100664.46, Jarak: 312.40, Atraksi: 40, Penduduk: 2959, Pendapatan: 9.9025, Harga Tanah: 500001
Alternatif ID: 5217, Nilai: 100663.62, Jarak: 243.37, Atraksi: 31, Penduduk: 3039, Pendapatan: 3.7232, Harga Tanah: 500001
Alternatif ID: 1752, Nilai: 100663.17, Jarak: 373.75, Atraksi: 25, Penduduk: 2911, Pendapatan: 5.1023, Harga Tanah: 500001
Alternatif ID: 15777, Nilai: 100662.97, Jarak: 349.82, Atraksi: 52, Penduduk: 2909, Pendapatan: 3.0296, Harga Tanah: 500001
Alternatif ID: 5438, Nilai: 100659.47, Jarak: 208.87, Atraksi: 41, Penduduk: 3039, Pendapatan: 7.4817, Harga Tanah: 500001
Alternatif ID: 7922, Nilai: 100657.49, Jarak: 221.19, Atraksi: 36, Penduduk: 3022, Pendapatan: 7.2651, Harga Tanah: 500001
Alternatif ID: 8404, Nilai: 100657.20, Jarak: 200.55, Atraksi: 45, Penduduk: 3030, Pendapatan: 9.4664, Harga Tanah: 500001
Alternatif ID: 9031, Nilai: 100656.83, Jarak: 157.24, Atraksi: 16, Penduduk: 3103, Pendapatan: 6.907, Harga Tanah: 500001
Alternatif ID: 7159, Nilai: 100655.34, Jarak: 237.43, Atraksi: 33, Penduduk: 2996, Pendapatan: 9.267, Harga Tanah: 500001
Alternatif ID: 15979, Nilai: 100655.15, Jarak: 352.51, Atraksi: 52, Penduduk: 2865, Pendapatan: 5.2539, Harga Tanah: 500001
Alternatif ID: 3280, Nilai: 100655.03, Jarak: 271.96, Atraksi: 17, Penduduk: 2975, Pendapatan: 10.1989, Harga Tanah: 500001
Alternatif ID: 10066, Nilai: 100654.50, Jarak: 137.81, Atraksi: 20, Penduduk: 3104, Pendapatan: 9.6885, Harga Tanah: 500001
Alternatif ID: 15841, Nilai: 100652.86, Jarak: 351.22, Atraksi: 52, Penduduk: 2852, Pendapatan: 8.0755, Harga Tanah: 500001
Alternatif ID: 1644, Nilai: 100651.40, Jarak: 387.76, Atraksi: 38, Penduduk: 2827, Pendapatan: 3.2361, Harga Tanah: 500001
Alternatif ID: 3029, Nilai: 100651.32, Jarak: 256.46, Atraksi: 17, Penduduk: 2971, Pendapatan: 11.1228, Harga Tanah: 500001
Alternatif ID: 3003, Nilai: 100651.09, Jarak: 264.05, Atraksi: 26, Penduduk: 2955, Pendapatan: 9.3845, Harga Tanah: 500001
Alternatif ID: 7076, Nilai: 100650.20, Jarak: 206.76, Atraksi: 52, Penduduk: 2980, Pendapatan: 11.2185, Harga Tanah: 500001
Alternatif ID: 4782, Nilai: 100646.88, Jarak: 214.58, Atraksi: 45, Penduduk: 2966, Pendapatan: 7.8347, Harga Tanah: 500001
Alternatif ID: 7962, Nilai: 100646.67, Jarak: 202.37, Atraksi: 47, Penduduk: 2979, Pendapatan: 3.9904, Harga Tanah: 500001
Alternatif ID: 4952, Nilai: 100646.40, Jarak: 213.44, Atraksi: 52, Penduduk: 2954, Pendapatan: 11.5609, Harga Tanah: 500001
Alternatif ID: 8147, Nilai: 100645.52, Jarak: 202.39, Atraksi: 38, Penduduk: 2982, Pendapatan: 4.1908, Harga Tanah: 500001
Alternatif ID: 7806, Nilai: 100644.52, Jarak: 204.28, Atraksi: 37, Penduduk: 2975, Pendapatan: 5.3316, Harga Tanah: 500001
Alternatif ID: 13942, Nilai: 100644.03, Jarak: 285.26, Atraksi: 34, Penduduk: 2892, Pendapatan: 7.8711, Harga Tanah: 500001
Alternatif ID: 8002, Nilai: 100644.03, Jarak: 219.78, Atraksi: 34, Penduduk: 2959, Pendapatan: 6.348, Harga Tanah: 500001
Alternatif ID: 8694, Nilai: 100643.19, Jarak: 185.83, Atraksi: 35, Penduduk: 2987, Pendapatan: 7.1322, Harga Tanah: 500001
Alternatif ID: 5214, Nilai: 100642.81, Jarak: 242.43, Atraksi: 29, Penduduk: 2937, Pendapatan: 4.6133, Harga Tanah: 500001
Alternatif ID: 2010, Nilai: 100642.73, Jarak: 374.36, Atraksi: 42, Penduduk: 2785, Pendapatan: 11.3074, Harga Tanah: 500001
Alternatif ID: 5048, Nilai: 100642.34, Jarak: 212.00, Atraksi: 52, Penduduk: 2935, Pendapatan: 11.706, Harga Tanah: 500001
Alternatif ID: 15909, Nilai: 100642.28, Jarak: 351.87, Atraksi: 52, Penduduk: 2802, Pendapatan: 4.5399, Harga Tanah: 500001
Alternatif ID: 14697, Nilai: 100642.08, Jarak: 311.06, Atraksi: 37, Penduduk: 2848, Pendapatan: 13.367, Harga Tanah: 500001
Alternatif ID: 15842, Nilai: 100641.11, Jarak: 351.22, Atraksi: 52, Penduduk: 2797, Pendapatan: 4.3472, Harga Tanah: 500001
Alternatif ID: 7483, Nilai: 100640.90, Jarak: 201.96, Atraksi: 36, Penduduk: 2963, Pendapatan: 2.5588, Harga Tanah: 500001
Alternatif ID: 3552, Nilai: 100640.20, Jarak: 270.81, Atraksi: 19, Penduduk: 2897, Pendapatan: 13.1738, Harga Tanah: 500001
Alternatif ID: 5418, Nilai: 100640.18, Jarak: 244.29, Atraksi: 36, Penduduk: 2916, Pendapatan: 3.5985, Harga Tanah: 500001
Alternatif ID: 14514, Nilai: 100639.67, Jarak: 301.92, Atraksi: 26, Penduduk: 2859, Pendapatan: 10.4277, Harga Tanah: 500001
Alternatif ID: 3004, Nilai: 100639.50, Jarak: 264.05, Atraksi: 26, Penduduk: 2893, Pendapatan: 13.466, Harga Tanah: 500001
Alternatif ID: 8677, Nilai: 100638.25, Jarak: 179.07, Atraksi: 23, Penduduk: 2980, Pendapatan: 8.1714, Harga Tanah: 500001
Alternatif ID: 5049, Nilai: 100637.58, Jarak: 212.88, Atraksi: 52, Penduduk: 2907, Pendapatan: 15.0001, Harga Tanah: 500001
Alternatif ID: 7920, Nilai: 100637.24, Jarak: 220.22, Atraksi: 31, Penduduk: 2926, Pendapatan: 7.9611, Harga Tanah: 500001
Alternatif ID: 8055, Nilai: 100636.60, Jarak: 202.86, Atraksi: 40, Penduduk: 2933, Pendapatan: 6.1527, Harga Tanah: 500001
Alternatif ID: 13394, Nilai: 100636.52, Jarak: 324.04, Atraksi: 11, Penduduk: 2836, Pendapatan: 10.5815, Harga Tanah: 500001
Alternatif ID: 8509, Nilai: 100635.65, Jarak: 198.68, Atraksi: 36, Penduduk: 2929, Pendapatan: 13.5728, Harga Tanah: 500001
Alternatif ID: 8057, Nilai: 100632.77, Jarak: 203.82, Atraksi: 33, Penduduk: 2921, Pendapatan: 5.0151, Harga Tanah: 500001
Alternatif ID: 5811, Nilai: 100628.66, Jarak: 201.34, Atraksi: 44, Penduduk: 2890, Pendapatan: 6.987, Harga Tanah: 500001
Alternatif ID: 16172, Nilai: 100625.02, Jarak: 350.76, Atraksi: 51, Penduduk: 2713, Pendapatan: 9.3603, Harga Tanah: 500001
Alternatif ID: 13873, Nilai: 100623.91, Jarak: 283.87, Atraksi: 28, Penduduk: 2796, Pendapatan: 10.6834, Harga Tanah: 500001
Alternatif ID: 8510, Nilai: 100623.73, Jarak: 199.65, Atraksi: 42, Penduduk: 2861, Pendapatan: 15.0001, Harga Tanah: 500001
Alternatif ID: 6670, Nilai: 100623.51, Jarak: 204.58, Atraksi: 49, Penduduk: 2850, Pendapatan: 12.9591, Harga Tanah: 500001
Alternatif ID: 1626, Nilai: 100622.79, Jarak: 362.93, Atraksi: 17, Penduduk: 2718, Pendapatan: 15.0001, Harga Tanah: 500001
Alternatif ID: 15087, Nilai: 100622.53, Jarak: 316.49, Atraksi: 45, Penduduk: 2743, Pendapatan: 7.1621, Harga Tanah: 500001
Alternatif ID: 8402, Nilai: 100622.20, Jarak: 192.86, Atraksi: 36, Penduduk: 2873, Pendapatan: 8.153, Harga Tanah: 500001
Alternatif ID: 3066, Nilai: 100621.79, Jarak: 256.76, Atraksi: 20, Penduduk: 2819, Pendapatan: 12.2092, Harga Tanah: 500001
Alternatif ID: 3616, Nilai: 100621.22, Jarak: 270.30, Atraksi: 40, Penduduk: 2790, Pendapatan: 4.8, Harga Tanah: 500001
Alternatif ID: 13137, Nilai: 100618.86, Jarak: 229.48, Atraksi: 28, Penduduk: 2830, Pendapatan: 5.8142, Harga Tanah: 500001
Alternatif ID: 16419, Nilai: 100617.94, Jarak: 371.58, Atraksi: 34, Penduduk: 2677, Pendapatan: 6.1444, Harga Tanah: 500001
Alternatif ID: 16126, Nilai: 100616.50, Jarak: 348.63, Atraksi: 52, Penduduk: 2673, Pendapatan: 7.8476, Harga Tanah: 500001
Alternatif ID: 16050, Nilai: 100616.32, Jarak: 361.51, Atraksi: 27, Penduduk: 2682, Pendapatan: 10.0791, Harga Tanah: 500001
Alternatif ID: 15662, Nilai: 100615.24, Jarak: 331.75, Atraksi: 34, Penduduk: 2697, Pendapatan: 12.4291, Harga Tanah: 500001
Alternatif ID: 7607, Nilai: 100613.44, Jarak: 199.59, Atraksi: 34, Penduduk: 2821, Pendapatan: 11.615, Harga Tanah: 500001
Alternatif ID: 15843, Nilai: 100613.05, Jarak: 351.22, Atraksi: 52, Penduduk: 2657, Pendapatan: 4.038, Harga Tanah: 500001
